Name	Date	Longitude	Latitude	Chlorophyll_mean	Chlorophyll_sigma	num_passes
Warta_pos_2_1125	2022-07-14	17.12619516	52.10047137	NaN	NaN	NaN
Warta_pos_2_1126	2022-07-14	17.10779508	52.0984814	NaN	NaN	NaN
Warta_pos_2_1127	2022-07-14	17.09189202	52.09395749	NaN	NaN	NaN
Warta_pos_2_1128	2022-07-14	17.07445593	52.09872517	NaN	NaN	NaN
Warta_pos_2_1129	2022-07-14	17.05739151	52.09166988	NaN	NaN	NaN
Warta_pos_2_1130	2022-07-14	17.03894381	52.09081181	NaN	NaN	NaN
Warta_pos_2_1131	2022-07-14	17.02058665	52.09016686	NaN	NaN	NaN
Warta_pos_2_1132	2022-07-14	17.00682399	52.10285138	NaN	NaN	NaN
Warta_pos_2_1133	2022-07-14	16.99298712	52.11768644	NaN	NaN	NaN
Warta_pos_2_1134	2022-07-14	16.98502306	52.13544047	NaN	NaN	NaN
Warta_pos_2_1135	2022-07-14	16.98463588	52.14899504	NaN	NaN	NaN
Warta_pos_2_1136	2022-07-14	16.99104208	52.16164045	NaN	NaN	NaN
Warta_pos_2_1137	2022-07-14	16.98826478	52.1782131	NaN	NaN	NaN
Warta_pos_2_1138	2022-07-14	16.99107229	52.19445611	NaN	NaN	NaN
Warta_pos_2_1139	2022-07-14	16.98234558	52.20761225	NaN	NaN	NaN
Warta_pos_2_1140	2022-07-14	16.97059267	52.21306253	NaN	NaN	NaN
Warta_pos_2_1141	2022-07-14	16.95224176	52.21660249	NaN	NaN	NaN
Warta_pos_2_1142	2022-07-14	16.93261811	52.21399879	NaN	NaN	NaN
Warta_pos_2_1143	2022-07-14	16.92103391	52.22335093	NaN	NaN	NaN
Warta_pos_2_1144	2022-07-14	16.91325021	52.23370968	NaN	NaN	NaN
Warta_pos_2_1145	2022-07-14	16.89459548	52.2345222	NaN	NaN	NaN
Warta_pos_2_1146	2022-07-14	16.89336055	52.24615647	NaN	NaN	NaN
Warta_pos_2_1147	2022-07-14	16.8898818	52.25957218	NaN	NaN	NaN
Warta_pos_2_1148	2022-07-14	16.87791943	52.26736114	NaN	NaN	NaN
Warta_pos_2_1149	2022-07-14	16.87975252	52.28097389	NaN	NaN	NaN
Warta_pos_2_1150	2022-07-14	16.87551015	52.29459774	NaN	NaN	NaN
Warta_pos_2_1151	2022-07-14	16.89033573	52.30491782	NaN	NaN	NaN
Warta_pos_2_1152	2022-07-14	16.90801603	52.30744881	NaN	NaN	NaN
Warta_pos_2_1153	2022-07-14	16.90548237	52.32358421	NaN	NaN	NaN
Warta_pos_2_1154	2022-07-14	16.90426641	52.3369233	NaN	NaN	NaN
Warta_pos_2_1155	2022-07-14	16.90859381	52.34600051	NaN	NaN	NaN
Warta_pos_2_1156	2022-07-14	16.92181855	52.35839467	NaN	NaN	NaN
Warta_pos_2_1157	2022-07-14	16.93303497	52.37466679	NaN	NaN	NaN
Warta_pos_2_1158	2022-07-14	16.93964638	52.39390535	NaN	NaN	NaN
Warta_pos_2_1159	2022-07-14	16.9450674	52.41050551	NaN	NaN	NaN
Warta_pos_2_1160	2022-07-14	16.95051772	52.42314977	NaN	NaN	NaN
Warta_pos_2_1161	2022-07-14	16.96579672	52.4331477	NaN	NaN	NaN
Warta_pos_2_1162	2022-07-14	16.97569662	52.44597937	NaN	NaN	NaN
Warta_pos_2_1163	2022-07-14	16.97987349	52.45869977	NaN	NaN	NaN
Warta_pos_2_1164	2022-07-14	16.97206423	52.4750873	NaN	NaN	NaN
Warta_pos_2_1165	2022-07-14	16.97416982	52.49245746	NaN	NaN	NaN
Warta_pos_2_1166	2022-07-14	16.97029382	52.51055845	NaN	NaN	NaN
Warta_pos_2_1167	2022-07-14	16.95710785	52.52481479	NaN	NaN	NaN
Warta_pos_2_1168	2022-07-14	16.95717638	52.5423249	NaN	NaN	NaN
Warta_pos_2_1169	2022-07-14	16.95893152	52.55513885	NaN	NaN	NaN
Warta_pos_2_1170	2022-07-14	16.95761981	52.56866053	NaN	NaN	NaN
Warta_pos_2_1171	2022-07-14	16.94911935	52.58565434	NaN	NaN	NaN
Warta_pos_2_1172	2022-07-14	16.9421695	52.59940284	NaN	NaN	NaN
Warta_pos_2_1173	2022-07-14	16.9244531	52.6067859	NaN	NaN	NaN
Warta_pos_2_1174	2022-07-14	16.90860005	52.61638069	NaN	NaN	NaN
Warta_pos_2_1175	2022-07-14	16.89102626	52.62256498	NaN	NaN	NaN
Warta_pos_2_1176	2022-07-14	16.87108369	52.62697928	NaN	NaN	NaN
Warta_pos_2_1177	2022-07-14	16.85142207	52.62832077	NaN	NaN	NaN
Warta_pos_2_1178	2022-07-14	16.83467196	52.63740516	NaN	NaN	NaN
Warta_pos_2_1179	2022-07-14	16.8191415	52.64280467	NaN	NaN	NaN
Warta_pos_2_1180	2022-07-14	16.79865085	52.64571195	NaN	NaN	NaN
Warta_pos_2_1181	2022-07-14	16.78022321	52.65283988	NaN	NaN	NaN
Warta_pos_2_1182	2022-07-14	16.76212159	52.65989509	NaN	NaN	NaN
Warta_pos_2_1183	2022-07-14	16.74554921	52.66935411	NaN	NaN	NaN
Warta_pos_2_1184	2022-07-14	16.72647375	52.672465	NaN	NaN	NaN
Warta_pos_2_1185	2022-07-14	16.70664417	52.67501055	NaN	NaN	NaN
Warta_pos_2_1186	2022-07-14	16.68759987	52.67815507	NaN	NaN	NaN
Warta_pos_2_1187	2022-07-14	16.66930664	52.67423669	NaN	NaN	NaN
Warta_pos_2_1188	2022-07-14	16.65421369	52.67661476	NaN	NaN	NaN
Warta_pos_2_1189	2022-07-14	16.6387439	52.68616995	NaN	NaN	NaN
Warta_pos_2_1190	2022-07-14	16.62497844	52.69590986	NaN	NaN	NaN
Warta_pos_2_1191	2022-07-14	16.60593346	52.70243068	NaN	NaN	NaN
Warta_pos_2_1192	2022-07-14	16.5880372	52.71134101	NaN	NaN	NaN
Warta_pos_2_1193	2022-07-14	16.56893499	52.71249968	NaN	NaN	NaN
Warta_pos_2_1194	2022-07-14	16.55104201	52.70933883	NaN	NaN	NaN
Warta_pos_2_1195	2022-07-14	16.53063361	52.71013586	NaN	NaN	NaN
Warta_pos_2_1196	2022-07-14	16.51002921	52.70958799	NaN	NaN	NaN
Warta_pos_2_1197	2022-07-14	16.49333905	52.70433307	NaN	NaN	NaN
Warta_pos_2_1198	2022-07-14	16.47359381	52.70846642	NaN	NaN	NaN
Warta_pos_2_1199	2022-07-14	16.45623565	52.71014984	NaN	NaN	NaN
Warta_pos_2_1200	2022-07-14	16.43460324	52.71317528	NaN	NaN	NaN
Warta_pos_2_1201	2022-07-14	16.41558196	52.72069955	NaN	NaN	NaN
Warta_pos_2_1202	2022-07-14	16.39752052	52.72076099	NaN	NaN	NaN
Warta_pos_2_1203	2022-07-14	16.37854244	52.71174081	NaN	NaN	NaN
Warta_pos_2_1204	2022-07-14	16.36257852	52.70327978	NaN	NaN	NaN
Warta_pos_2_1205	2022-07-14	16.3440565	52.70553985	NaN	NaN	NaN
Warta_pos_2_1206	2022-07-14	16.32388023	52.71017031	NaN	NaN	NaN
Warta_pos_2_1207	2022-07-14	16.30533747	52.71456462	NaN	NaN	NaN
Warta_pos_2_1208	2022-07-14	16.29139928	52.71848971	NaN	NaN	NaN
Warta_pos_2_1209	2022-07-14	16.27363913	52.71432835	NaN	NaN	NaN
Warta_pos_2_1210	2022-07-14	16.25571821	52.71119459	NaN	NaN	NaN
Warta_pos_2_1211	2022-07-14	16.23706503	52.70638517	NaN	NaN	NaN
Warta_pos_2_1212	2022-07-14	16.22021692	52.69888208	NaN	NaN	NaN
Warta_pos_2_1213	2022-07-14	16.20380681	52.68992084	NaN	NaN	NaN
Warta_pos_2_1214	2022-07-14	16.18427077	52.68485866	NaN	NaN	NaN
Warta_pos_2_1215	2022-07-14	16.16493204	52.68360062	NaN	NaN	NaN
Warta_pos_2_1216	2022-07-14	16.14549057	52.68395534	NaN	NaN	NaN
Warta_pos_2_1217	2022-07-14	16.1258066	52.67929396	NaN	NaN	NaN
Warta_pos_2_1218	2022-07-14	16.10815591	52.67215315	NaN	NaN	NaN
Warta_pos_2_1219	2022-07-14	16.09834456	52.65940772	NaN	NaN	NaN
Warta_pos_2_1220	2022-07-14	16.08014565	52.65271126	NaN	NaN	NaN
Warta_pos_2_1221	2022-07-14	16.06243478	52.65179416	NaN	NaN	NaN
Warta_pos_2_1222	2022-07-14	16.04405131	52.64637661	NaN	NaN	NaN
Warta_pos_2_1223	2022-07-14	16.02829531	52.6346619	NaN	NaN	NaN
Warta_pos_2_1224	2022-07-14	16.01077073	52.63405263	NaN	NaN	NaN
Warta_pos_2_1225	2022-07-14	15.99298595	52.63734518	NaN	NaN	NaN
Warta_pos_2_1226	2022-07-14	15.9727179	52.63708725	NaN	NaN	NaN
Warta_pos_2_1227	2022-07-14	15.9527997	52.63897638	NaN	NaN	NaN
Warta_pos_2_1228	2022-07-14	15.93538946	52.63258347	NaN	NaN	NaN
Warta_pos_2_1229	2022-07-14	15.91618287	52.6290349	NaN	NaN	NaN
Warta_pos_2_1230	2022-07-14	15.89709232	52.62382415	NaN	NaN	NaN
Warta_pos_2_1231	2022-07-14	15.89408274	52.60700958	NaN	NaN	NaN
Warta_pos_2_1232	2022-07-14	15.8749819	52.60492643	NaN	NaN	NaN
Warta_pos_2_1233	2022-07-14	15.85575261	52.60125169	NaN	NaN	NaN
Warta_pos_2_1234	2022-07-14	15.8410672	52.61423982	NaN	NaN	NaN
Warta_pos_2_1235	2022-07-14	15.82930037	52.62175311	NaN	NaN	NaN
Warta_pos_2_1236	2022-07-14	15.81393966	52.62811516	NaN	NaN	NaN
Warta_pos_2_1237	2022-07-14	15.79463022	52.62615377	NaN	NaN	NaN
Warta_pos_2_1238	2022-07-14	15.78722801	52.63686489	NaN	NaN	NaN
Warta_pos_2_1239	2022-07-14	15.76723939	52.64094967	NaN	NaN	NaN
Warta_pos_2_1240	2022-07-14	15.7480454	52.64224138	NaN	NaN	NaN
Warta_pos_2_1241	2022-07-14	15.73308375	52.63176784	NaN	NaN	NaN
Warta_pos_2_1242	2022-07-14	15.714521	52.63023329	NaN	NaN	NaN
Warta_pos_2_1243	2022-07-14	15.69493474	52.6306938	NaN	NaN	NaN
Warta_pos_2_1244	2022-07-14	15.67717983	52.62498799	NaN	NaN	NaN
Warta_pos_2_1245	2022-07-14	15.65875054	52.62727758	NaN	NaN	NaN
Warta_pos_2_1246	2022-07-14	15.63918416	52.62394926	NaN	NaN	NaN
Warta_pos_2_1247	2022-07-14	15.62409437	52.61494057	NaN	NaN	NaN
Warta_pos_2_1248	2022-07-14	15.60590988	52.62005247	NaN	NaN	NaN
Warta_pos_2_1249	2022-07-14	15.58610336	52.62490783	NaN	NaN	NaN
Warta_pos_2_1250	2022-07-14	15.56686474	52.61983573	NaN	NaN	NaN
Warta_pos_2_1251	2022-07-14	15.54849073	52.61684007	NaN	NaN	NaN
Warta_pos_2_1252	2022-07-14	15.52999672	52.62230759	NaN	NaN	NaN
Warta_pos_2_1253	2022-07-14	15.51158004	52.61716903	NaN	NaN	NaN
Warta_pos_2_1254	2022-07-14	15.50277974	52.60501276	NaN	NaN	NaN
Warta_pos_2_1255	2022-07-14	15.48283692	52.60113497	NaN	NaN	NaN
Warta_pos_2_1256	2022-07-14	15.46632308	52.61008737	NaN	NaN	NaN
Warta_pos_2_1257	2022-07-14	15.44697301	52.61616379	NaN	NaN	NaN
Warta_pos_2_1258	2022-07-14	15.44116347	52.63246495	NaN	NaN	NaN
Warta_pos_2_1259	2022-07-14	15.43389295	52.64476658	NaN	NaN	NaN
Warta_pos_2_1260	2022-07-14	15.41462125	52.64712872	NaN	NaN	NaN
Warta_pos_2_1261	2022-07-14	15.40899801	52.65914043	NaN	NaN	NaN
Warta_pos_2_1262	2022-07-14	15.39309709	52.66798283	NaN	NaN	NaN
Warta_pos_2_1263	2022-07-14	15.39053608	52.68276192	NaN	NaN	NaN
Warta_pos_2_1264	2022-07-14	15.39406291	52.69924281	NaN	NaN	NaN
Warta_pos_2_1265	2022-07-14	15.40489852	52.7103527	NaN	NaN	NaN
Warta_pos_2_1266	2022-07-14	15.42259624	52.72215224	NaN	NaN	NaN
Warta_pos_2_1267	2022-07-14	15.41136818	52.73493431	NaN	NaN	NaN
Warta_pos_2_1268	2022-07-14	15.39206776	52.73206935	NaN	NaN	NaN
Warta_pos_2_1269	2022-07-14	15.37278185	52.72780443	NaN	NaN	NaN
Warta_pos_2_1270	2022-07-14	15.35268993	52.72664251	NaN	NaN	NaN
Warta_pos_2_1271	2022-07-14	15.3334413	52.72763202	NaN	NaN	NaN
Warta_pos_2_1272	2022-07-14	15.31340985	52.72696474	NaN	NaN	NaN
Warta_pos_2_1273	2022-07-14	15.29369427	52.72247323	NaN	NaN	NaN
Warta_pos_2_1274	2022-07-14	15.27536728	52.72768631	NaN	NaN	NaN
Warta_pos_2_1275	2022-07-14	15.25574486	52.72874691	NaN	NaN	NaN
Warta_pos_2_1276	2022-07-14	15.23729254	52.72811922	NaN	NaN	NaN
Warta_pos_2_1277	2022-07-14	15.21781061	52.72517461	NaN	NaN	NaN
Warta_pos_2_1278	2022-07-14	15.19934543	52.72063301	NaN	NaN	NaN
Warta_pos_2_1279	2022-07-14	15.18279979	52.71138681	NaN	NaN	NaN
Warta_pos_2_1280	2022-07-14	15.18474534	52.69788332	NaN	NaN	NaN
Warta_pos_2_1281	2022-07-14	15.17954915	52.67909921	NaN	NaN	NaN
Warta_pos_2_1282	2022-07-14	15.17400196	52.66134945	NaN	NaN	NaN
Warta_pos_2_1283	2022-07-14	15.16008019	52.65280687	NaN	NaN	NaN
Warta_pos_2_1284	2022-07-14	15.14189228	52.64434306	NaN	NaN	NaN
Warta_pos_2_1285	2022-07-14	15.12607974	52.63445731	NaN	NaN	NaN
Warta_pos_2_1286	2022-07-14	15.11132071	52.62030952	NaN	NaN	NaN
Warta_pos_2_1287	2022-07-14	15.09180421	52.61852857	NaN	NaN	NaN
Warta_pos_2_1288	2022-07-14	15.07264249	52.61975139	NaN	NaN	NaN
Warta_pos_2_1289	2022-07-14	15.0578199	52.62985711	NaN	NaN	NaN
Warta_pos_2_1290	2022-07-14	15.0417138	52.63966886	NaN	NaN	NaN
Warta_pos_2_1291	2022-07-14	15.02504828	52.64997846	NaN	NaN	NaN
Warta_pos_2_1292	2022-07-14	15.00720049	52.64942532	NaN	NaN	NaN
Warta_pos_2_1293	2022-07-14	14.98854811	52.64717781	NaN	NaN	NaN
Warta_pos_2_1294	2022-07-14	14.96890059	52.64284858	NaN	NaN	NaN
Warta_pos_2_1295	2022-07-14	14.95038137	52.63658046	NaN	NaN	NaN
Warta_pos_2_1296	2022-07-14	14.93535857	52.63345455	NaN	NaN	NaN
Warta_pos_2_1297	2022-07-14	14.91036484	52.63178295	NaN	NaN	NaN
Warta_pos_2_1298	2022-07-14	14.88977023	52.63176195	NaN	NaN	NaN
Warta_pos_2_1299	2022-07-14	14.87049233	52.62859873	NaN	NaN	NaN
Warta_pos_2_1300	2022-07-14	14.85228254	52.62231775	NaN	NaN	NaN
Warta_pos_2_1301	2022-07-14	14.83346161	52.61657261	NaN	NaN	NaN
Warta_pos_2_1302	2022-07-14	14.81500122	52.61007205	NaN	NaN	NaN
Warta_pos_2_1303	2022-07-14	14.7950577	52.60428456	NaN	NaN	NaN
Warta_pos_2_1304	2022-07-14	14.77678348	52.60271591	NaN	NaN	NaN
Warta_pos_2_1305	2022-07-14	14.75571382	52.60275903	NaN	NaN	NaN
Warta_pos_2_1306	2022-07-14	14.73681539	52.59807432	NaN	NaN	NaN
Warta_pos_2_1307	2022-07-14	14.71689546	52.59447555	NaN	NaN	NaN
Warta_pos_2_1308	2022-07-14	14.69802808	52.5897992	NaN	NaN	NaN
Warta_pos_2_1309	2022-07-14	14.67835637	52.58605992	NaN	NaN	NaN
Warta_pos_2_1310	2022-07-14	14.65941503	52.58097939	NaN	NaN	NaN
Warta_pos_2_1311	2022-07-14	14.63962388	52.58564104	NaN	NaN	NaN
Warta_pos_2_1312	2022-07-14	14.62222811	52.59280685	NaN	NaN	NaN
Warta_pos_2_1313	2022-07-14	19.48862328	50.49025836	NaN	NaN	NaN
Warta_pos_2_1314	2022-07-14	19.47095127	50.48056154	NaN	NaN	NaN
Warta_pos_2_1315	2022-07-14	19.45127852	50.47935028	NaN	NaN	NaN
Warta_pos_2_1316	2022-07-14	19.43270662	50.48414228	NaN	NaN	NaN
Warta_pos_2_1317	2022-07-14	19.41567151	50.4929762	NaN	NaN	NaN
Warta_pos_2_1318	2022-07-14	19.40242128	50.50381674	NaN	NaN	NaN
Warta_pos_2_1319	2022-07-14	19.38647081	50.51289239	NaN	NaN	NaN
Warta_pos_2_1320	2022-07-14	19.37946264	50.53041564	NaN	NaN	NaN
Warta_pos_2_1321	2022-07-14	19.36883809	50.54608428	NaN	NaN	NaN
Warta_pos_2_1322	2022-07-14	19.35130829	50.55197382	NaN	NaN	NaN
Warta_pos_2_1323	2022-07-14	19.33359823	50.55518727	NaN	NaN	NaN
Warta_pos_2_1324	2022-07-14	19.32977055	50.56783786	NaN	NaN	NaN
Warta_pos_2_1325	2022-07-14	19.43045993	50.51660504	NaN	NaN	NaN
Warta_pos_2_1326	2022-07-14	19.41191396	50.51037895	NaN	NaN	NaN
Warta_pos_2_1327	2022-07-14	19.45161093	50.53752685	NaN	NaN	NaN
Warta_pos_2_1328	2022-07-14	19.43294571	50.54322509	NaN	NaN	NaN
Warta_pos_2_1329	2022-07-14	19.41325655	50.54700141	NaN	NaN	NaN
Warta_pos_2_1330	2022-07-14	19.39369381	50.54403197	NaN	NaN	NaN
Warta_pos_2_1331	2022-07-14	19.37732305	50.55219496	NaN	NaN	NaN
Warta_pos_2_1332	2022-07-14	19.35985705	50.55925117	NaN	NaN	NaN
Warta_pos_2_1333	2022-07-14	19.34114029	50.56504693	NaN	NaN	NaN
Warta_pos_2_1334	2022-07-14	19.26836793	50.5491137	NaN	NaN	NaN
Warta_pos_2_1335	2022-07-14	19.26941254	50.56204651	NaN	NaN	NaN
Warta_pos_2_1336	2022-07-14	19.2856842	50.56824664	NaN	NaN	NaN
Warta_pos_2_1337	2022-07-14	19.29632913	50.57897188	NaN	NaN	NaN
Warta_pos_2_1338	2022-07-14	19.2417834	50.55727952	NaN	NaN	NaN
Warta_pos_2_1339	2022-07-14	19.25735633	50.56840294	NaN	NaN	NaN
Warta_pos_2_1340	2022-07-14	19.25298707	50.57909338	NaN	NaN	NaN
Warta_pos_2_1341	2022-07-14	19.26989422	50.58671736	NaN	NaN	NaN
Warta_pos_2_1342	2022-07-14	19.26982742	50.59028211	NaN	NaN	NaN
Warta_pos_2_1343	2022-07-14	19.42160386	50.55275215	NaN	NaN	NaN
Warta_pos_2_1344	2022-07-14	19.40236196	50.55688446	NaN	NaN	NaN
Warta_pos_2_1345	2022-07-14	19.38522806	50.56256825	NaN	NaN	NaN
Warta_pos_2_1346	2022-07-14	19.36803322	50.56611323	NaN	NaN	NaN
Warta_pos_2_1347	2022-07-14	19.34871225	50.57042219	NaN	NaN	NaN
Warta_pos_2_1348	2022-07-14	19.2155597	50.57043229	NaN	NaN	NaN
Warta_pos_2_1349	2022-07-14	19.23581546	50.57628445	NaN	NaN	NaN
Warta_pos_2_1350	2022-07-14	19.25257883	50.58177927	NaN	NaN	NaN
Warta_pos_2_1351	2022-07-14	19.26982742	50.59028211	NaN	NaN	NaN
Warta_pos_2_1352	2022-07-14	19.31479929	50.57487244	NaN	NaN	NaN
Warta_pos_2_1353	2022-07-14	19.29899664	50.58325686	NaN	NaN	NaN
Warta_pos_2_1354	2022-07-14	19.34121945	50.56923793	NaN	NaN	NaN
Warta_pos_2_1355	2022-07-14	19.44462381	50.58160217	NaN	NaN	NaN
Warta_pos_2_1356	2022-07-14	19.43049582	50.59040377	NaN	NaN	NaN
Warta_pos_2_1357	2022-07-14	19.41132758	50.59384049	NaN	NaN	NaN
Warta_pos_2_1358	2022-07-14	19.39123076	50.59221249	NaN	NaN	NaN
Warta_pos_2_1359	2022-07-14	19.10457513	50.5779508	NaN	NaN	NaN
Warta_pos_2_1360	2022-07-14	19.12265511	50.58067946	NaN	NaN	NaN
Warta_pos_2_1361	2022-07-14	19.1414047	50.58707599	NaN	NaN	NaN
Warta_pos_2_1362	2022-07-14	19.15851953	50.59502628	NaN	NaN	NaN
Warta_pos_2_1363	2022-07-14	19.17893797	50.59802161	NaN	NaN	NaN
Warta_pos_2_1364	2022-07-14	19.19580965	50.60306091	NaN	NaN	NaN
Warta_pos_2_1365	2022-07-14	19.2086143	50.61506087	NaN	NaN	NaN
Warta_pos_2_1366	2022-07-14	19.22206397	50.62690064	NaN	NaN	NaN
Warta_pos_2_1367	2022-07-14	19.3500581	50.57666181	NaN	NaN	NaN
Warta_pos_2_1368	2022-07-14	19.29732907	50.58334461	NaN	NaN	NaN
Warta_pos_2_1369	2022-07-14	19.28083133	50.59161597	NaN	NaN	NaN
Warta_pos_2_1370	2022-07-14	19.27221898	50.59510977	NaN	NaN	NaN
Warta_pos_2_1371	2022-07-14	19.27504461	50.59623612	NaN	NaN	NaN
Warta_pos_2_1372	2022-07-14	19.36068924	50.59083386	NaN	NaN	NaN
Warta_pos_2_1373	2022-07-14	19.34921088	50.57823538	NaN	NaN	NaN
Warta_pos_2_1374	2022-07-14	19.27494907	50.59923008	NaN	NaN	NaN
Warta_pos_2_1375	2022-07-14	19.26948824	50.60891107	NaN	NaN	NaN
Warta_pos_2_1376	2022-07-14	19.2641397	50.61460679	NaN	NaN	NaN
Warta_pos_2_1377	2022-07-14	19.25278005	50.6193933	NaN	NaN	NaN
Warta_pos_2_1378	2022-07-14	19.14428355	50.62014377	NaN	NaN	NaN
Warta_pos_2_1379	2022-07-14	19.16396798	50.62469386	NaN	NaN	NaN
Warta_pos_2_1380	2022-07-14	19.18321098	50.62552244	NaN	NaN	NaN
Warta_pos_2_1381	2022-07-14	19.20104596	50.62991519	NaN	NaN	NaN
Warta_pos_2_1382	2022-07-14	19.2198873	50.62952421	NaN	NaN	NaN
Warta_pos_2_1383	2022-07-14	19.25010895	50.62089435	NaN	NaN	NaN
Warta_pos_2_1384	2022-07-14	19.238664	50.62387616	NaN	NaN	NaN
Warta_pos_2_1385	2022-07-14	19.23092419	50.63507139	NaN	NaN	NaN
Warta_pos_2_1386	2022-07-14	19.22361626	50.62875681	NaN	NaN	NaN
Warta_pos_2_1387	2022-07-14	19.33139552	50.62375072	NaN	NaN	NaN
Warta_pos_2_1388	2022-07-14	19.31269148	50.62518287	NaN	NaN	NaN
Warta_pos_2_1389	2022-07-14	19.29368391	50.62434493	NaN	NaN	NaN
Warta_pos_2_1390	2022-07-14	19.27514827	50.62174752	NaN	NaN	NaN
Warta_pos_2_1391	2022-07-14	19.36980671	50.62938239	NaN	NaN	NaN
Warta_pos_2_1392	2022-07-14	19.35375848	50.62258925	NaN	NaN	NaN
Warta_pos_2_1393	2022-07-14	19.35209749	50.60397979	NaN	NaN	NaN
Warta_pos_2_1394	2022-07-14	19.35415457	50.59014414	NaN	NaN	NaN
Warta_pos_2_1395	2022-07-14	19.34930392	50.57801862	NaN	NaN	NaN
Kanal_Gliwicki_pos_2_1396	2022-07-14	18.62423993	50.33707837	NaN	NaN	NaN
Kanal_Gliwicki_pos_2_1397	2022-07-14	18.60855249	50.34920141	NaN	NaN	NaN
Kanal_Gliwicki_pos_2_1398	2022-07-14	18.59699672	50.36386144	NaN	NaN	NaN
Kanal_Gliwicki_pos_2_1399	2022-07-14	18.58377952	50.36997878	NaN	NaN	NaN
Kanal_Gliwicki_pos_2_1400	2022-07-14	18.55985381	50.37917109	NaN	NaN	NaN
Kanal_Gliwicki_pos_2_1401	2022-07-14	18.54057018	50.38143726	NaN	NaN	NaN
Kanal_Gliwicki_pos_2_1402	2022-07-14	18.60195419	50.35433985	NaN	NaN	NaN
Kanal_Gliwicki_pos_2_1403	2022-07-14	18.58369516	50.36221635	NaN	NaN	NaN
Kanal_Gliwicki_pos_2_1404	2022-07-14	18.56494888	50.36796364	NaN	NaN	NaN
Kanal_Gliwicki_pos_2_1405	2022-07-14	18.54559778	50.37420204	NaN	NaN	NaN
Kanal_Gliwicki_pos_2_1406	2022-07-14	18.4509374	50.3850089	NaN	NaN	NaN
Kanal_Gliwicki_pos_2_1407	2022-07-14	18.43847378	50.38238807	NaN	NaN	NaN
Kanal_Gliwicki_pos_2_1408	2022-07-14	18.41172163	50.37701249	NaN	NaN	NaN
Kanal_Gliwicki_pos_2_1409	2022-07-14	18.39176599	50.37769505	NaN	NaN	NaN
Kanal_Gliwicki_pos_2_1410	2022-07-14	18.37842177	50.37818347	NaN	NaN	NaN
Kanal_Gliwicki_pos_2_1411	2022-07-14	18.35371112	50.37971108	NaN	NaN	NaN
Kanal_Gliwicki_pos_2_1412	2022-07-14	18.33516949	50.38175601	NaN	NaN	NaN
Kanal_Gliwicki_pos_2_1413	2022-07-14	18.31486058	50.37176756	NaN	NaN	NaN
Kanal_Gliwicki_pos_2_1414	2022-07-14	18.29529232	50.3670868	NaN	NaN	NaN
Kanal_Gliwicki_pos_2_1415	2022-07-14	18.27781253	50.35804151	NaN	NaN	NaN
Kanal_Gliwicki_pos_2_1416	2022-07-14	18.25871779	50.35118875	59.21799568	59.56377845	NaN
Kanal_Gliwicki_pos_2_1417	2022-07-14	18.23913072	50.35391603	103.0580552	72.69394915	NaN
Kanal_Gliwicki_pos_2_1418	2022-07-14	18.22028404	50.35987671	NaN	NaN	NaN
Kanal_Gliwicki_pos_2_1419	2022-07-14	18.2008339	50.36475392	NaN	NaN	NaN
Kanal_Gliwicki_pos_2_1420	2022-07-14	18.1842279	50.36318922	NaN	NaN	NaN
Kanal_Gliwicki_pos_2_1421	2022-07-14	18.16198115	50.35919884	NaN	NaN	NaN
Kanal_Gliwicki_pos_2_1422	2022-07-14	18.14122406	50.35897741	NaN	NaN	NaN
Kanal_Gliwicki_pos_2_1423	2022-07-14	18.13920719	50.35935458	NaN	NaN	NaN
Odra_pos_2_259	2022-07-14	15.78719	51.876123	NaN	NaN	NaN
Odra_pos_2_260	2022-07-14	15.779644	51.887981	15.53111744	NaN	1
Odra_pos_2_261	2022-07-14	15.762397	51.896604	NaN	NaN	1
Odra_pos_2_262	2022-07-14	15.775871	51.911157	NaN	NaN	1
Odra_pos_2_263	2022-07-14	15.786112	51.927866	17.46478462	NaN	1
Odra_pos_2_264	2022-07-14	15.790424	51.939723	20.28400421	NaN	1
Odra_pos_2_265	2022-07-14	15.773176	51.949964	19.52548218	NaN	1
Odra_pos_2_266	2022-07-14	15.769404	51.964517	13.48100567	NaN	1
Odra_pos_2_267	2022-07-14	15.761319	51.980686	NaN	NaN	1
Odra_pos_2_268	2022-07-14	15.741376	51.97853	22.39614677	NaN	1
Odra_pos_2_269	2022-07-14	15.723051	51.971524	NaN	NaN	1
Odra_pos_2_270	2022-07-14	15.703108	51.970985	29.68669319	NaN	1
Odra_pos_2_271	2022-07-14	15.685861	51.974218	NaN	NaN	1
Odra_pos_2_272	2022-07-14	15.683705	51.987693	55.65861893	NaN	1
Odra_pos_2_273	2022-07-14	15.664301	51.991466	NaN	NaN	1
Odra_pos_2_274	2022-07-14	15.649209	51.996856	34.49429703	NaN	1
Odra_pos_2_275	2022-07-14	15.637891	52.013564	18.58366776	NaN	1
Odra_pos_2_276	2022-07-14	15.640047	52.030812	NaN	NaN	1
Odra_pos_2_277	2022-07-14	15.621721	52.030812	28.62399483	NaN	1
Odra_pos_2_278	2022-07-14	15.602857	52.032429	18.9697094	NaN	1
Odra_pos_2_279	2022-07-14	15.582375	52.034046	NaN	NaN	1
Odra_pos_2_280	2022-07-14	15.562972	52.035124	32.08857346	NaN	1
